DATE,NAME,ALPHA-2,ALPHA-3,REGION,SPECIE,MEAN_BY_COUNTRY
2016,Iran,IR,IRN,Asia,no2,60.455263157894734
2016,Iran,IR,IRN,Asia,o3,30.78723404255319
2016,Iran,IR,IRN,Asia,pm10,58.40526315789474
2016,Iran,IR,IRN,Asia,pm25,72.72105263157894
2016,Iran,IR,IRN,Asia,so2,14.784210526315789
2017,Iran,IR,IRN,Asia,co,28.75
2017,Iran,IR,IRN,Asia,no2,54.5
2017,Iran,IR,IRN,Asia,o3,10.096153846153847
2017,Iran,IR,IRN,Asia,pm10,59.23076923076923
2017,Iran,IR,IRN,Asia,pm25,90.5
2017,Iran,IR,IRN,Asia,so2,13.764705882352942
2018,Iran,IR,IRN,Asia,co,19.965159574468085
2018,Iran,IR,IRN,Asia,no2,33.10966057441253
2018,Iran,IR,IRN,Asia,o3,28.66485013623978
2018,Iran,IR,IRN,Asia,pm10,61.18428184281843
2018,Iran,IR,IRN,Asia,pm25,75.3734335839599
2018,Iran,IR,IRN,Asia,so2,13.643044619422572
2019,Iran,IR,IRN,Asia,co,14.309651474530831
2019,Iran,IR,IRN,Asia,no2,18.842918845192088
2019,Iran,IR,IRN,Asia,o3,8.524
2019,Iran,IR,IRN,Asia,pm10,28.33629352652489
2019,Iran,IR,IRN,Asia,pm25,39.66542424906819
2019,Iran,IR,IRN,Asia,so2,12.812059158134243
2020,Iran,IR,IRN,Asia,co,23.33783503012674
2020,Iran,IR,IRN,Asia,no2,23.097473731276548
2020,Iran,IR,IRN,Asia,o3,7.526315789473684
2020,Iran,IR,IRN,Asia,pm10,48.02325581395349
2020,Iran,IR,IRN,Asia,pm25,70.81216457960645
2020,Iran,IR,IRN,Asia,so2,22.29264330471107
2021,Iran,IR,IRN,Asia,co,22.495787700084247
2021,Iran,IR,IRN,Asia,no2,24.066077348066298
2021,Iran,IR,IRN,Asia,pm10,51.32505643340858
2021,Iran,IR,IRN,Asia,pm25,73.42862197063506
2021,Iran,IR,IRN,Asia,so2,16.83347210657785
2022,Iran,IR,IRN,Asia,co,25.186101295641933
2022,Iran,IR,IRN,Asia,no2,26.539793438639126
2022,Iran,IR,IRN,Asia,o3,80.67123287671232
2022,Iran,IR,IRN,Asia,pm10,67.09850830284267
2022,Iran,IR,IRN,Asia,pm25,79.19628500138619
2022,Iran,IR,IRN,Asia,so2,22.336214605067063
2015,Iceland,IS,ISL,Europe,no2,4.133333333333334
2015,Iceland,IS,ISL,Europe,pm10,6.666666666666667
2015,Iceland,IS,ISL,Europe,pm25,14.666666666666666
2015,Iceland,IS,ISL,Europe,so2,0.9333333333333332
2016,Iceland,IS,ISL,Europe,no2,4.371428571428572
2016,Iceland,IS,ISL,Europe,pm10,8.772486772486772
2016,Iceland,IS,ISL,Europe,pm25,21.354497354497354
2016,Iceland,IS,ISL,Europe,so2,1.0656084656084657
2018,Iceland,IS,ISL,Europe,no2,3.4601092896174865
2018,Iceland,IS,ISL,Europe,pm10,8.114754098360656
2018,Iceland,IS,ISL,Europe,pm25,15.612021857923498
2018,Iceland,IS,ISL,Europe,so2,1.1311475409836065
2019,Iceland,IS,ISL,Europe,co,0.1
2019,Iceland,IS,ISL,Europe,no2,3.1194719471947194
2019,Iceland,IS,ISL,Europe,pm10,7.448844884488449
2019,Iceland,IS,ISL,Europe,pm25,14.382838283828383
2019,Iceland,IS,ISL,Europe,so2,1.0907590759075907
2020,Iceland,IS,ISL,Europe,co,0.1
2020,Iceland,IS,ISL,Europe,no2,3.069620253164557
2020,Iceland,IS,ISL,Europe,pm10,8.12532637075718
2020,Iceland,IS,ISL,Europe,pm25,13.525490196078431
2020,Iceland,IS,ISL,Europe,so2,1.7084398976982098
2021,Iceland,IS,ISL,Europe,co,0.1
2021,Iceland,IS,ISL,Europe,no2,2.3405684754521965
2021,Iceland,IS,ISL,Europe,pm10,9.506459948320414
2021,Iceland,IS,ISL,Europe,pm25,16.64857881136951
2021,Iceland,IS,ISL,Europe,so2,2.0633074935400515
2022,Iceland,IS,ISL,Europe,co,0.1
2022,Iceland,IS,ISL,Europe,no2,1.867816091954023
2022,Iceland,IS,ISL,Europe,pm10,7.003831417624521
2022,Iceland,IS,ISL,Europe,pm25,14.57088122605364
2022,Iceland,IS,ISL,Europe,so2,2.3885057471264366
2015,Macedonia,MK,MKD,Europe,co,3.9524999999999997
2015,Macedonia,MK,MKD,Europe,no2,5.1225000000000005
2015,Macedonia,MK,MKD,Europe,o3,18.40875
2015,Macedonia,MK,MKD,Europe,pm10,30.125
2015,Macedonia,MK,MKD,Europe,pm25,75.375
2015,Macedonia,MK,MKD,Europe,so2,0.91625
2016,Macedonia,MK,MKD,Europe,co,0.1
2016,Macedonia,MK,MKD,Europe,no2,7.393717277486911
2016,Macedonia,MK,MKD,Europe,o3,10.902094240837696
2016,Macedonia,MK,MKD,Europe,pm10,38.010471204188484
2016,Macedonia,MK,MKD,Europe,pm25,78.72774869109948
2016,Macedonia,MK,MKD,Europe,so2,1.381675392670157
2017,Macedonia,MK,MKD,Europe,co,5.936065573770492
2017,Macedonia,MK,MKD,Europe,no2,7.03551912568306
2017,Macedonia,MK,MKD,Europe,o3,11.507103825136612
2017,Macedonia,MK,MKD,Europe,pm10,50.90163934426229
2017,Macedonia,MK,MKD,Europe,pm25,101.5846994535519
2017,Macedonia,MK,MKD,Europe,so2,1.5868852459016392
2018,Macedonia,MK,MKD,Europe,co,0.10000000000000002
2018,Macedonia,MK,MKD,Europe,no2,6.35207100591716
2018,Macedonia,MK,MKD,Europe,o3,11.972781065088759
2018,Macedonia,MK,MKD,Europe,pm10,39.781065088757394
2018,Macedonia,MK,MKD,Europe,pm25,78.89940828402366
2018,Macedonia,MK,MKD,Europe,so2,1.1485207100591717
2019,Macedonia,MK,MKD,Europe,co,0.4516216216216216
2019,Macedonia,MK,MKD,Europe,no2,6.837567567567568
2019,Macedonia,MK,MKD,Europe,o3,12.765135135135136
2019,Macedonia,MK,MKD,Europe,pm10,37.25675675675676
2019,Macedonia,MK,MKD,Europe,pm25,84.65135135135135
2019,Macedonia,MK,MKD,Europe,so2,1.380758807588076
2020,Macedonia,MK,MKD,Europe,co,4.5629533678756475
2020,Macedonia,MK,MKD,Europe,no2,6.676424870466321
2020,Macedonia,MK,MKD,Europe,o3,12.505440414507772
2020,Macedonia,MK,MKD,Europe,pm10,34.28238341968912
2020,Macedonia,MK,MKD,Europe,pm25,79.17357512953367
2020,Macedonia,MK,MKD,Europe,so2,1.3590673575129535
2021,Macedonia,MK,MKD,Europe,co,4.382776349614396
2021,Macedonia,MK,MKD,Europe,no2,7.836410256410256
2021,Macedonia,MK,MKD,Europe,o3,14.168637532133676
2021,Macedonia,MK,MKD,Europe,pm10,32.302564102564105
2021,Macedonia,MK,MKD,Europe,pm25,74.16966580976863
2021,Macedonia,MK,MKD,Europe,so2,1.2517948717948717
2022,Macedonia,MK,MKD,Europe,co,3.5312741312741314
2022,Macedonia,MK,MKD,Europe,no2,7.229411764705882
2022,Macedonia,MK,MKD,Europe,o3,12.945173745173745
2022,Macedonia,MK,MKD,Europe,pm10,28.56923076923077
2022,Macedonia,MK,MKD,Europe,pm25,60.4015444015444
2022,Macedonia,MK,MKD,Europe,so2,1.1703846153846154
2015,New Zealand,NZ,NZL,Oceania,co,1.4666666666666668
2015,New Zealand,NZ,NZL,Oceania,no2,2.033333333333333
2015,New Zealand,NZ,NZL,Oceania,pm10,9.333333333333334
2015,New Zealand,NZ,NZL,Oceania,pm25,29.0
2016,New Zealand,NZ,NZL,Oceania,co,1.7722222222222221
2016,New Zealand,NZ,NZL,Oceania,no2,1.8734375
2016,New Zealand,NZ,NZL,Oceania,o3,12.700000000000001
2016,New Zealand,NZ,NZL,Oceania,pm10,10.298507462686567
2016,New Zealand,NZ,NZL,Oceania,pm25,22.18905472636816
2016,New Zealand,NZ,NZL,Oceania,so2,1.9285714285714286
2017,New Zealand,NZ,NZL,Oceania,co,2.980327868852459
2017,New Zealand,NZ,NZL,Oceania,no2,2.8284931506849316
2017,New Zealand,NZ,NZL,Oceania,o3,11.635042735042735
2017,New Zealand,NZ,NZL,Oceania,pm10,12.293795620437956
2017,New Zealand,NZ,NZL,Oceania,pm25,26.720588235294116
2017,New Zealand,NZ,NZL,Oceania,so2,1.6830882352941177
2018,New Zealand,NZ,NZL,Oceania,co,3.737016574585635
2018,New Zealand,NZ,NZL,Oceania,no2,2.9706270627062707
2018,New Zealand,NZ,NZL,Oceania,pm10,12.15925925925926
2018,New Zealand,NZ,NZL,Oceania,pm25,24.25340599455041
2018,New Zealand,NZ,NZL,Oceania,so2,1.1076555023923444
2019,New Zealand,NZ,NZL,Oceania,co,2.3268817204301078
2019,New Zealand,NZ,NZL,Oceania,no2,2.858120805369128
2019,New Zealand,NZ,NZL,Oceania,pm10,12.387713310580205
2019,New Zealand,NZ,NZL,Oceania,pm25,31.51181818181818
2019,New Zealand,NZ,NZL,Oceania,so2,0.7539748953974895
2020,New Zealand,NZ,NZL,Oceania,co,2.2794416243654823
2020,New Zealand,NZ,NZL,Oceania,no2,2.7338753387533874
2020,New Zealand,NZ,NZL,Oceania,pm10,11.703385548256696
2020,New Zealand,NZ,NZL,Oceania,pm25,25.837974683544303
2020,New Zealand,NZ,NZL,Oceania,so2,1.006225165562914
2021,New Zealand,NZ,NZL,Oceania,co,1.16
2021,New Zealand,NZ,NZL,Oceania,no2,2.3386842105263157
2021,New Zealand,NZ,NZL,Oceania,pm10,11.771502590673576
2021,New Zealand,NZ,NZL,Oceania,pm25,24.71931330472103
2021,New Zealand,NZ,NZL,Oceania,so2,0.7526011560693641
2022,New Zealand,NZ,NZL,Oceania,no2,2.810077519379845
2022,New Zealand,NZ,NZL,Oceania,pm10,12.368300153139357
2022,New Zealand,NZ,NZL,Oceania,pm25,24.785435630689207
2022,New Zealand,NZ,NZL,Oceania,so2,0.40932203389830507
2015,Romania,RO,ROU,Europe,no2,7.13346957311535
2015,Romania,RO,ROU,Europe,o3,16.47808219178082
2015,Romania,RO,ROU,Europe,pm10,20.27770050996755
2015,Romania,RO,ROU,Europe,pm25,46.703647416413375
2015,Romania,RO,ROU,Europe,so2,4.343032094594594
2016,Romania,RO,ROU,Europe,no2,7.993824778077962
2016,Romania,RO,ROU,Europe,o3,16.43745247148289
2016,Romania,RO,ROU,Europe,pm10,22.61336379211879
2016,Romania,RO,ROU,Europe,pm25,59.53846153846154
2016,Romania,RO,ROU,Europe,so2,5.169269424043293
2017,Romania,RO,ROU,Europe,no2,9.503028064992614
2017,Romania,RO,ROU,Europe,o3,20.345198368557657
2017,Romania,RO,ROU,Europe,pm10,17.33476923076923
2017,Romania,RO,ROU,Europe,pm25,67.8913043478261
2017,Romania,RO,ROU,Europe,so2,3.67906030336663
2018,Romania,RO,ROU,Europe,no2,9.68694214876033
2018,Romania,RO,ROU,Europe,o3,20.75044657624876
2018,Romania,RO,ROU,Europe,pm10,17.32198347107438
2018,Romania,RO,ROU,Europe,so2,3.4759920634920634
2019,Romania,RO,ROU,Europe,no2,9.433413063477461
2019,Romania,RO,ROU,Europe,o3,17.47575456711676
2019,Romania,RO,ROU,Europe,pm10,17.678959191314114
2019,Romania,RO,ROU,Europe,so2,3.501022114848541
2020,Romania,RO,ROU,Europe,no2,8.705284552845528
2020,Romania,RO,ROU,Europe,o3,17.273819517313747
2020,Romania,RO,ROU,Europe,pm10,17.24299501867995
2020,Romania,RO,ROU,Europe,pm25,67.95348837209302
2020,Romania,RO,ROU,Europe,so2,3.714283564118001
2021,Romania,RO,ROU,Europe,no2,8.833089443034194
2021,Romania,RO,ROU,Europe,o3,18.47372077261945
2021,Romania,RO,ROU,Europe,pm10,18.28957586618877
2021,Romania,RO,ROU,Europe,pm25,55.423857868020306
2021,Romania,RO,ROU,Europe,so2,3.7249549819927967
2022,Romania,RO,ROU,Europe,no2,8.620414134593743
2022,Romania,RO,ROU,Europe,o3,20.5928496868476
2022,Romania,RO,ROU,Europe,pm10,16.189298454221166
2022,Romania,RO,ROU,Europe,pm25,48.85496183206107
2022,Romania,RO,ROU,Europe,so2,3.7586278109224414
2015,Serbia,RS,SRB,Europe,co,3.819230769230769
2015,Serbia,RS,SRB,Europe,no2,9.417676767676769
2015,Serbia,RS,SRB,Europe,o3,27.478571428571428
2015,Serbia,RS,SRB,Europe,pm10,9.83756345177665
2015,Serbia,RS,SRB,Europe,pm25,25.46969696969697
2015,Serbia,RS,SRB,Europe,so2,6.961214953271028
2016,Serbia,RS,SRB,Europe,co,5.983882783882784
2016,Serbia,RS,SRB,Europe,no2,15.187605042016807
2016,Serbia,RS,SRB,Europe,o3,10.99044776119403
2016,Serbia,RS,SRB,Europe,pm10,25.80879120879121
2016,Serbia,RS,SRB,Europe,pm25,61.683516483516485
2016,Serbia,RS,SRB,Europe,so2,6.639595959595959
2017,Serbia,RS,SRB,Europe,co,5.966979362101314
2017,Serbia,RS,SRB,Europe,no2,10.090961538461539
2017,Serbia,RS,SRB,Europe,o3,16.754102564102563
2017,Serbia,RS,SRB,Europe,pm10,30.8359375
2017,Serbia,RS,SRB,Europe,pm25,75.81941747572816
2017,Serbia,RS,SRB,Europe,so2,11.529395604395605
2018,Serbia,RS,SRB,Europe,co,4.702757352941177
2018,Serbia,RS,SRB,Europe,no2,10.674487895716945
2018,Serbia,RS,SRB,Europe,o3,16.543875685557587
2018,Serbia,RS,SRB,Europe,pm10,29.519607843137255
2018,Serbia,RS,SRB,Europe,pm25,72.19362745098039
2018,Serbia,RS,SRB,Europe,so2,6.487795992714026
2019,Serbia,RS,SRB,Europe,co,4.375555555555556
2019,Serbia,RS,SRB,Europe,no2,8.856362007168459
2019,Serbia,RS,SRB,Europe,o3,17.700660501981506
2019,Serbia,RS,SRB,Europe,pm10,28.25287356321839
2019,Serbia,RS,SRB,Europe,pm25,73.8277661795407
2019,Serbia,RS,SRB,Europe,so2,4.935235507246377
2020,Serbia,RS,SRB,Europe,co,5.018786857624263
2020,Serbia,RS,SRB,Europe,no2,8.039646464646465
2020,Serbia,RS,SRB,Europe,o3,18.225548060708263
2020,Serbia,RS,SRB,Europe,pm10,27.4527027027027
2020,Serbia,RS,SRB,Europe,pm25,69.90118243243244
2020,Serbia,RS,SRB,Europe,so2,5.936531986531987
2021,Serbia,RS,SRB,Europe,co,5.440862944162437
2021,Serbia,RS,SRB,Europe,no2,9.089255499153976
2021,Serbia,RS,SRB,Europe,o3,20.122457627118646
2021,Serbia,RS,SRB,Europe,pm10,24.233502538071065
2021,Serbia,RS,SRB,Europe,pm25,65.3248730964467
2021,Serbia,RS,SRB,Europe,so2,6.512859560067682
2022,Serbia,RS,SRB,Europe,co,4.027841634738187
2022,Serbia,RS,SRB,Europe,no2,9.719284802043422
2022,Serbia,RS,SRB,Europe,o3,23.533162612035852
2022,Serbia,RS,SRB,Europe,pm10,21.043367346938776
2022,Serbia,RS,SRB,Europe,pm25,55.805874840357596
2022,Serbia,RS,SRB,Europe,so2,4.409323116219668
2015,Sweden,SE,SWE,Europe,no2,9.4166
2015,Sweden,SE,SWE,Europe,o3,25.359685863874343
2015,Sweden,SE,SWE,Europe,pm10,14.368
2015,Sweden,SE,SWE,Europe,pm25,17.647727272727273
2016,Sweden,SE,SWE,Europe,no2,9.885635359116021
2016,Sweden,SE,SWE,Europe,o3,22.87611111111111
2016,Sweden,SE,SWE,Europe,pm10,15.341328413284133
2016,Sweden,SE,SWE,Europe,pm25,33.327777777777776
2017,Sweden,SE,SWE,Europe,no2,8.810857142857143
2017,Sweden,SE,SWE,Europe,o3,24.925142857142855
2017,Sweden,SE,SWE,Europe,pm10,14.757142857142858
2017,Sweden,SE,SWE,Europe,pm25,23.85142857142857
2018,Sweden,SE,SWE,Europe,no2,11.229739776951673
2018,Sweden,SE,SWE,Europe,o3,25.545224719101125
2018,Sweden,SE,SWE,Europe,pm10,19.041044776119403
2018,Sweden,SE,SWE,Europe,pm25,34.089719626168225
2019,Sweden,SE,SWE,Europe,no2,11.867226326393553
2019,Sweden,SE,SWE,Europe,o3,23.011550802139038
2019,Sweden,SE,SWE,Europe,pm10,16.04777927321669
2019,Sweden,SE,SWE,Europe,pm25,29.037461773700304
2020,Sweden,SE,SWE,Europe,co,0.1
2020,Sweden,SE,SWE,Europe,no2,8.160144451739987
2020,Sweden,SE,SWE,Europe,o3,21.415121512151217
2020,Sweden,SE,SWE,Europe,pm10,12.345549738219896
2020,Sweden,SE,SWE,Europe,pm25,24.658261446582614
2021,Sweden,SE,SWE,Europe,co,0.1
2021,Sweden,SE,SWE,Europe,no2,6.310104302477185
2021,Sweden,SE,SWE,Europe,o3,20.9908371040724
2021,Sweden,SE,SWE,Europe,pm10,11.748370273794002
2021,Sweden,SE,SWE,Europe,pm25,24.6518615284128
2022,Sweden,SE,SWE,Europe,co,0.1
2022,Sweden,SE,SWE,Europe,no2,5.284205426356589
2022,Sweden,SE,SWE,Europe,o3,23.18355899419729
2022,Sweden,SE,SWE,Europe,pm10,13.143961352657005
2022,Sweden,SE,SWE,Europe,pm25,22.874878758486904
2016,Bosnia And Herzegovina,BA,BIH,Europe,co,3.8125
2016,Bosnia And Herzegovina,BA,BIH,Europe,no2,14.325
2016,Bosnia And Herzegovina,BA,BIH,Europe,o3,7.99375
2016,Bosnia And Herzegovina,BA,BIH,Europe,pm10,103.5
2016,Bosnia And Herzegovina,BA,BIH,Europe,pm25,110.75
2016,Bosnia And Herzegovina,BA,BIH,Europe,so2,35.137499999999996
2017,Bosnia And Herzegovina,BA,BIH,Europe,co,1.3703910614525139
2017,Bosnia And Herzegovina,BA,BIH,Europe,no2,10.433826247689463
2017,Bosnia And Herzegovina,BA,BIH,Europe,o3,15.379667282809612
2017,Bosnia And Herzegovina,BA,BIH,Europe,pm10,42.022346368715084
2017,Bosnia And Herzegovina,BA,BIH,Europe,pm25,110.8688524590164
2017,Bosnia And Herzegovina,BA,BIH,Europe,so2,22.575231053604437
2018,Bosnia And Herzegovina,BA,BIH,Europe,co,2.0363992172211347
2018,Bosnia And Herzegovina,BA,BIH,Europe,no2,9.475922330097088
2018,Bosnia And Herzegovina,BA,BIH,Europe,o3,11.750679611650487
2018,Bosnia And Herzegovina,BA,BIH,Europe,pm10,40.68072289156626
2018,Bosnia And Herzegovina,BA,BIH,Europe,pm25,91.46846846846847
2018,Bosnia And Herzegovina,BA,BIH,Europe,so2,19.080776699029126
2019,Bosnia And Herzegovina,BA,BIH,Europe,co,2.6910731244064574
2019,Bosnia And Herzegovina,BA,BIH,Europe,no2,9.746441947565543
2019,Bosnia And Herzegovina,BA,BIH,Europe,o3,17.717381974248926
2019,Bosnia And Herzegovina,BA,BIH,Europe,pm10,36.37891737891738
2019,Bosnia And Herzegovina,BA,BIH,Europe,pm25,81.84408602150538
2019,Bosnia And Herzegovina,BA,BIH,Europe,so2,17.72056074766355
2020,Bosnia And Herzegovina,BA,BIH,Europe,co,3.126441351888668
2020,Bosnia And Herzegovina,BA,BIH,Europe,no2,8.765593220338983
2020,Bosnia And Herzegovina,BA,BIH,Europe,o3,16.822558922558922
2020,Bosnia And Herzegovina,BA,BIH,Europe,pm10,37.628787878787875
2020,Bosnia And Herzegovina,BA,BIH,Europe,pm25,83.89003759398496
2020,Bosnia And Herzegovina,BA,BIH,Europe,so2,22.00197255574614
2021,Bosnia And Herzegovina,BA,BIH,Europe,co,2.966418604651163
2021,Bosnia And Herzegovina,BA,BIH,Europe,no2,8.963707571801566
2021,Bosnia And Herzegovina,BA,BIH,Europe,o3,18.63658536585366
2021,Bosnia And Herzegovina,BA,BIH,Europe,pm10,32.660377358490564
2021,Bosnia And Herzegovina,BA,BIH,Europe,pm25,74.09065934065934
2021,Bosnia And Herzegovina,BA,BIH,Europe,so2,23.08887900355872
2022,Bosnia And Herzegovina,BA,BIH,Europe,co,2.7581005586592178
2022,Bosnia And Herzegovina,BA,BIH,Europe,no2,8.804608938547487
2022,Bosnia And Herzegovina,BA,BIH,Europe,o3,19.278072625698325
2022,Bosnia And Herzegovina,BA,BIH,Europe,pm10,30.854814814814816
2022,Bosnia And Herzegovina,BA,BIH,Europe,pm25,66.1970310391363
2022,Bosnia And Herzegovina,BA,BIH,Europe,so2,19.731703910614524
2016,Bangladesh,BD,BGD,Asia,pm25,132.2016129032258
2017,Bangladesh,BD,BGD,Asia,pm25,155.29834254143645
2018,Bangladesh,BD,BGD,Asia,pm25,159.9776536312849
2019,Bangladesh,BD,BGD,Asia,pm25,142.13513513513513
2020,Bangladesh,BD,BGD,Asia,pm25,140.69408740359899
2021,Bangladesh,BD,BGD,Asia,pm25,154.77333333333334
2022,Bangladesh,BD,BGD,Asia,pm25,153.196
2016,Bahrain,BH,BHR,Asia,pm25,138.5
2017,Bahrain,BH,BHR,Asia,pm25,128.4047619047619
2018,Bahrain,BH,BHR,Asia,pm25,142.7325581395349
2019,Bahrain,BH,BHR,Asia,pm25,118.00837988826815
2020,Bahrain,BH,BHR,Asia,pm25,111.68781725888324
2021,Bahrain,BH,BHR,Asia,pm25,118.43626062322946
2022,Bahrain,BH,BHR,Asia,pm25,132.05394190871368
2016,Ethiopia,ET,ETH,Africa,pm25,56.0
2017,Ethiopia,ET,ETH,Africa,pm25,68.44505494505495
2018,Ethiopia,ET,ETH,Africa,pm25,80.30188679245283
2019,Ethiopia,ET,ETH,Africa,pm25,60.92057761732852
2020,Ethiopia,ET,ETH,Africa,pm25,69.18372703412074
2021,Ethiopia,ET,ETH,Africa,pm25,71.5646437994723
2022,Ethiopia,ET,ETH,Africa,pm25,83.09615384615384
2016,Nepal,NP,NPL,Asia,pm10,64.16666666666667
2016,Nepal,NP,NPL,Asia,pm25,158.5
2017,Nepal,NP,NPL,Asia,pm10,64.24509803921569
2017,Nepal,NP,NPL,Asia,pm25,130.68987341772151
2018,Nepal,NP,NPL,Asia,pm25,138.08474576271186
2019,Nepal,NP,NPL,Asia,pm10,33.54642857142857
2019,Nepal,NP,NPL,Asia,pm25,86.72037914691943
2020,Nepal,NP,NPL,Asia,pm10,39.866990291262134
2020,Nepal,NP,NPL,Asia,pm25,93.74718045112782
2021,Nepal,NP,NPL,Asia,pm10,33.53623188405797
2021,Nepal,NP,NPL,Asia,pm25,87.77852998065764
2022,Nepal,NP,NPL,Asia,pm10,38.08659793814433
2022,Nepal,NP,NPL,Asia,pm25,98.00524475524476
2017,Estonia,EE,EST,Europe,no2,4.186624203821656
2017,Estonia,EE,EST,Europe,o3,23.896815286624204
2017,Estonia,EE,EST,Europe,pm10,10.668789808917197
2017,Estonia,EE,EST,Europe,pm25,24.88535031847134
2017,Estonia,EE,EST,Europe,so2,0.34585987261146495
2018,Estonia,EE,EST,Europe,no2,5.566666666666666
2018,Estonia,EE,EST,Europe,o3,24.41639344262295
2018,Estonia,EE,EST,Europe,pm10,14.256830601092895
2018,Estonia,EE,EST,Europe,pm25,33.69398907103825
2018,Estonia,EE,EST,Europe,so2,0.49548022598870056
2019,Estonia,EE,EST,Europe,no2,4.919839142091153
2019,Estonia,EE,EST,Europe,o3,21.455764075067023
2019,Estonia,EE,EST,Europe,pm10,9.95710455764075
2019,Estonia,EE,EST,Europe,pm25,19.32608695652174
2019,Estonia,EE,EST,Europe,so2,0.3292225201072386
2020,Estonia,EE,EST,Europe,no2,3.822222222222222
2020,Estonia,EE,EST,Europe,o3,20.899242424242424
2020,Estonia,EE,EST,Europe,pm10,10.906565656565656
2020,Estonia,EE,EST,Europe,pm25,17.96446700507614
2020,Estonia,EE,EST,Europe,so2,0.29494949494949496
2021,Estonia,EE,EST,Europe,no2,4.779441624365482
2021,Estonia,EE,EST,Europe,o3,21.2753807106599
2021,Estonia,EE,EST,Europe,pm10,10.304568527918782
2021,Estonia,EE,EST,Europe,pm25,23.67258883248731
2021,Estonia,EE,EST,Europe,so2,0.3631979695431472
2022,Estonia,EE,EST,Europe,no2,4.430152671755725
2022,Estonia,EE,EST,Europe,o3,23.74351145038168
2022,Estonia,EE,EST,Europe,pm10,11.404580152671755
2022,Estonia,EE,EST,Europe,pm25,18.786259541984734
2022,Estonia,EE,EST,Europe,so2,0.2698473282442748
2017,Kuwait,KW,KWT,Asia,pm25,99.98255813953489
2018,Kuwait,KW,KWT,Asia,pm25,114.28571428571429
2019,Kuwait,KW,KWT,Asia,pm25,113.45013477088949
2020,Kuwait,KW,KWT,Asia,co,12.752112676056338
2020,Kuwait,KW,KWT,Asia,no2,8.98450704225352
2020,Kuwait,KW,KWT,Asia,o3,5.5197183098591545
2020,Kuwait,KW,KWT,Asia,pm10,50.478873239436616
2020,Kuwait,KW,KWT,Asia,pm25,106.44358974358974
2020,Kuwait,KW,KWT,Asia,so2,3.607042253521127
2021,Kuwait,KW,KWT,Asia,co,6.635025380710659
2021,Kuwait,KW,KWT,Asia,no2,11.065139949109415
2021,Kuwait,KW,KWT,Asia,o3,10.327918781725888
2021,Kuwait,KW,KWT,Asia,pm10,74.8498727735369
2021,Kuwait,KW,KWT,Asia,pm25,103.45762711864407
2021,Kuwait,KW,KWT,Asia,so2,4.8446700507614215
2022,Kuwait,KW,KWT,Asia,co,5.054961832061069
2022,Kuwait,KW,KWT,Asia,no2,10.822519083969466
2022,Kuwait,KW,KWT,Asia,o3,8.285496183206108
2022,Kuwait,KW,KWT,Asia,pm10,108.9034749034749
2022,Kuwait,KW,KWT,Asia,pm25,129.95669291338584
2022,Kuwait,KW,KWT,Asia,so2,3.0862595419847327
2017,Uganda,UG,UGA,Africa,pm25,105.56589147286822
2018,Uganda,UG,UGA,Africa,pm25,124.54651162790698
2019,Uganda,UG,UGA,Africa,pm25,133.61369863013698
2020,Uganda,UG,UGA,Africa,pm25,130.190625
2021,Uganda,UG,UGA,Africa,pm25,126.60955056179775
2022,Uganda,UG,UGA,Africa,pm25,118.44725738396625
2018,Curaçao,CW,CUW,Americas,pm25,25.0
2019,Curaçao,CW,CUW,Americas,pm25,37.50617283950617
2020,Curaçao,CW,CUW,Americas,pm25,38.722857142857144
2021,Curaçao,CW,CUW,Americas,pm25,31.8796992481203
2018,Ireland,IE,IRL,Europe,no2,10.216363636363637
2018,Ireland,IE,IRL,Europe,o3,25.177692307692308
2018,Ireland,IE,IRL,Europe,pm10,12.697916666666666
2018,Ireland,IE,IRL,Europe,pm25,41.28125
2018,Ireland,IE,IRL,Europe,so2,1.009090909090909
2019,Ireland,IE,IRL,Europe,no2,8.961647727272727
2019,Ireland,IE,IRL,Europe,o3,21.188524590163933
2019,Ireland,IE,IRL,Europe,pm10,11.902912621359222
2019,Ireland,IE,IRL,Europe,pm25,37.11363636363637
2019,Ireland,IE,IRL,Europe,so2,0.565625
2020,Ireland,IE,IRL,Europe,no2,5.8083067092651754
2020,Ireland,IE,IRL,Europe,o3,21.52023460410557
2020,Ireland,IE,IRL,Europe,pm10,9.353503184713375
2020,Ireland,IE,IRL,Europe,pm25,24.76038338658147
2020,Ireland,IE,IRL,Europe,so2,0.6082508250825083
2021,Ireland,IE,IRL,Europe,no2,5.935584415584415
2021,Ireland,IE,IRL,Europe,o3,22.564507772020725
2021,Ireland,IE,IRL,Europe,pm10,10.935384615384615
2021,Ireland,IE,IRL,Europe,pm25,27.553246753246754
2021,Ireland,IE,IRL,Europe,so2,0.5244155844155844
2022,Ireland,IE,IRL,Europe,no2,5.904867256637168
2022,Ireland,IE,IRL,Europe,o3,24.581115879828324
2022,Ireland,IE,IRL,Europe,pm10,10.584070796460177
2022,Ireland,IE,IRL,Europe,pm25,26.82608695652174
2022,Ireland,IE,IRL,Europe,so2,0.8415094339622642
2018,Kazakhstan,KZ,KAZ,Asia,pm25,64.10714285714286
2019,Kazakhstan,KZ,KAZ,Asia,pm25,59.29916897506925
2020,Kazakhstan,KZ,KAZ,Asia,co,8.852
